normalized_name,count,examples
비지배지분에귀속될중단영업이익손실,1,비지배지분에 귀속될 중단영업이익(손실)
지배기업의소유주에게귀속되는계속영업포괄손익,1,지배기업의 소유주에게 귀속되는 계속영업포괄손익
지배기업의소유주에게귀속되는중단영업포괄손익,1,지배기업의 소유주에게 귀속되는 중단영업포괄손익
비지배지분에귀속되는계속영업포괄손익,1,비지배지분에 귀속되는 계속영업포괄손익
비지배지분에귀속되는중단영업포괄손익,1,비지배지분에 귀속되는 중단영업포괄손익
기타보증금의증감,1,기타보증금의 증감
반품자산,1,반품자산
비유동매도가능금융자산,1,비유동매도가능금융자산
비유동기타포괄손익공정가치측정금융자산,1,비유동 기타포괄손익-공정가치 측정 금융자산
공정가치평가기타포괄손익인식금융자산평가손익,1,공정가치평가-기타포괄손익인식 금융자산 평가손익
사채할인발행차금상각,1,사채할인발행차금상각
매도가능금융자산손상차손,1,매도가능금융자산손상차손
반품충당손실,1,반품충당손실
매도가능금융자산의감소,1,매도가능금융자산의감소
사채의차입,1,사채의차입
종속회사유상증자,1,종속회사유상증자
종속회사지분변동,1,종속회사지분변동
단기기타금융부채,1,단기기타금융부채
장기기타금융부채,1,장기기타금융부채
금융이익유효이자율법에따른이자수익,1,금융이익-유효이자율법에 따른 이자수익
금융이익기타,1,금융이익-기타
기타포괄손익손실,1,기타포괄손익(손실)
1.후속적으로당기손익으로재분류될수있는항목,1,1. 후속적으로 당기손익으로 재분류될 수 있는 항목
기본주당순이익손실,1,기본주당순이익(손실)
희석주당순이익손실,1,희석주당순이익(손실)
영업활동으로인한자산ㆍ부채의증감,1,영업활동으로인한자산ㆍ부채의증감
단기기타금융자산의감소,1,단기기타금융자산의 감소
장기기타금융자산의감소,1,장기기타금융자산의 감소
단기기타금융자산의증가,1,단기기타금융자산의 증가
장기기타금융자산의증가,1,장기기타금융자산의 증가
단기기타금융부채의증가,1,단기기타금융부채의 증가
장기기타금융부채의증가,1,장기기타금융부채의 증가
비지배지분과의거래로인한현금유입,1,비지배지분과의 거래로 인한 현금유입
단기기타금융부채의감소,1,단기기타금융부채의 감소
신주인수권부사채의상환,1,신주인수권부사채의 상환
장기기타금융부채의감소,1,장기기타금융부채의 감소
임대보증금의반환,1,임대보증금의 반환
기타포괄손익공정가치지정비유동지분상품투자,1,기타포괄손익-공정가치 지정 비유동지분상품투자
미지급주세,1,미지급주세
비지배지분부채,1,비지배지분부채
금융순손익,1,금융순손익
상각후원가측정금융자산처분손실,1,상각후원가 측정 금융자산 처분손실
종속기업투자처분손실,1,종속기업투자처분손실
판매촉진비,1,판매촉진비
금융수익에대한조정,1,금융수익에 대한 조정
미지급주세의증가감소,1,미지급주세의 증가(감소)
장기매출채권및기타장기채권,1,장기매출채권및기타장기채권
종속기업및관계기업공동기업투자자산,1,"종속기업 및 관계기업,공동기업투자자산"
매입채무및기타부채,1,매입채무및기타부채
교환사채총액,1,"교환사채, 총액"
순확정급여채무,1,순확정급여채무
지분법자본변동기타포괄손익,1,지분법자본변동-기타포괄손익
유형자산재평가손실,1,유형자산재평가손실
무형자산감액손실,1,무형자산감액손실
종속기업관계기업공동기업투자처분손실,1,종속기업/관계기업/공동기업투자처분손실
파생금융평가이익,1,파생금융평가이익
사용권자산해지이익,1,사용권자산해지이익
부가가치세선급금의감소증가,1,부가가치세 선급금의 감소(증가)
사외적립자산의순납입,1,사외적립자산의 순 납입
유동성임차보증금의감소,1,유동성임차보증금의 감소
특허권의처분,1,특허권의 처분
상표권의처분,1,상표권의처분
소프트웨어의처분,1,소프트웨어의 처분
임대료수취,1,임대료수취
관계기업및공동기업의취득,1,관계기업 및 공동기업의 취득
전용실시권의취득,1,전용실시권의 취득
상표권취득,1,상표권 취득
유동성임차보증금의증가,1,유동성임차보증금의 증가
주식선택권행사,1,주식선택권행사
전환권우선주발행,1,전환권우선주발행
유상증자보증금의증가,1,유상증자보증금의증가
현금및현금성자산의감소,1,현금및현금성자산의 감소
투자부동산.,1,투자부동산.
기타금융부채.,1,기타금융부채.
파생상품부채.,1,파생상품부채.
리스부채.,1,리스부채.
비유동리스부채.,1,비유동리스부채.
관련기업지분관련손익,1,관련기업지분관련 손익
세전이익손실,1,세전이익(손실)
세전이익조정을위한가감,1,세전이익조정을 위한 가감
단기대여금의감소.,1,단기대여금의 감소.
임대료의수령,1,임대료의 수령
산업재산권의취득,1,산업재산권의 취득
개발비의취득,1,개발비의 취득
정부보조금의감소,1,정부보조금의 감소
기타연결자본거래,1,기타연결자본거래
유동성당기손익공정가치금융자산,1,유동성당기손익-공정가치금융자산
재평가적립금,1,재평가적립금
재측정요소,1,재측정요소
건설중인무형자산의취득,1,건설중인무형자산의 취득
투자부동산건물의취득,1,투자부동산(건물)의 취득
투자부동산건물의처분,1,투자부동산(건물)의 처분
투자부동산토지의취득,1,투자부동산(토지)의 취득
투자부동산토지의처분,1,투자부동산(토지)의 처분
연결범위변동에따른순현금유입,1,연결범위변동에 따른 순현금유입
전환우선주부채의증가,1,전환우선주부채의 증가
상환전환우선주부채의증가,1,상환전환우선주부채의 증가
우선주의발행,1,우선주의 발행
신주발행비용,1,신주발행비용
지분법손실손익,1,지분법손실(손익)
세후기타포괄손익확정급여제도의재측정손익,1,"세후기타포괄손익, 확정급여제도의 재측정손익"
영업활동으로창출된현금흐름,1,영업활동으로 창출된 현금흐름
집기의취득,1,집기의 취득
저작권특허권기타산업재산권용역운영권의취득,1,"저작권, 특허권, 기타 산업재산권, 용역운영권의 취득"
납입자본금,1,납입자본금
공정가치측정금융자산의처분,1,공정가치측정 금융자산의 처분
신주인수권부사채의행사,1,신주인수권부사채의 행사
증권업자산,1,증권업자산
현금및예치금,1,현금및예치금
증권업부채,1,증권업부채
관계기업투자의손익에대한지분,1,관계기업투자의 손익에 대한 지분
기본및희석주당순이익,1,기본 및 희석 주당순이익
유형자산처분관련선수금의증가,1,유형자산처분 관련 선수금의 증가
기타차입금의차입,1,기타차입금의 차입
증금차입금의증감,1,증금차입금의 증감
환매조건부매도의증감,1,환매조건부매도의 증감
전자단기사채의발행,1,전자단기사채의 발행
발행어음의증감,1,발행어음의 증감
유상감자,1,유상감자
유동기타포괄손익인식금융자산,1,유동 기타포괄손익인식금융자산
비유동기타포괄손익인식금융자산,1,비유동 기타포괄손익인식금융자산
유동성차입금,1,유동성차입금
비유동파생상품금융부채,1,비유동 파생상품 금융부채
지분법적용투자지분의처분,1,지분법적용 투자지분의 처분
재무활동으로부터의현금유입,1,재무활동으로부터의 현금유입
재무활동으로부터의현금유출,1,재무활동으로부터의 현금유출
해외사업장환산의증가감소,1,해외사업장환산의 증가(감소)
기타포괄손익누적액,1,기타포괄손익누적액
금융상품자산손상차손환입,1,금융상품자산손상차손 환입
외환거래수익,1,외환거래수익
금융자산에대한손상차손,1,금융자산에 대한 손상차손
외환거래비용,1,외환거래비용
기타영업외손익,1,기타영업외손익
지분법자본변동후속적으로재분류되지않는항목,1,지분법자본변동 - 후속적으로 재분류 되지 않는 항목
당기총포괄이익손실의귀속,1,당기총포괄이익(손실)의 귀속
보통주기본주당이익손실,1,보통주기본주당이익(손실)
보통주희석주당이익손실,1,보통주희석주당이익(손실)
당기손익공정가치측정금융상품평가손익조정,1,당기손익-공정가치측정금융상품평가손익 조정
파생상품관련손익,1,파생상품관련손익
금융상품자산손상관련손익,1,금융상품자산손상관련 손익
배당금수익에대한조정,1,배당금수익에 대한 조정
소송충당부채전입,1,소송충당부채전입
복구충당부채전입액,1,복구충당부채전입액
대출채권의증가,1,대출채권의 증가
예치금의감소,1,예치금의 감소
관계기업및공동기업투자주식의감소증가,1,관계기업및공동기업투자주식의 감소(증가)
미지급비용의증가,1,미지급비용의 증가
이행보증금의증가감소,1,이행보증금의 증가(감소)
충당부채의감소,1,충당부채의 감소
법인세의환급지급,1,법인세의 환급(지급)
현금공탁금의감소,1,현금공탁금의 감소
파생상품의증가,1,파생상품의 증가
현금공탁금의증가,1,현금공탁금의 증가
장기성계약자산,1,장기성계약자산
보증충당부채,1,보증충당부채
기타포괄공정가치금융자산평가손익,1,기타포괄-공정가치금융자산 평가손익
단기보증금자산,1,단기보증금자산
연차충당부채,1,연차충당부채
유동성장기리스부채,1,유동성장기리스부채
장기미지급급여,1,장기미지급급여
비지배기업의소유주에게귀속되는자본,1,비지배기업의 소유주에게 귀속되는 자본
장기투자증권의취득,1,장기투자증권의 취득
장기투자증권의처분,1,장기투자증권의 처분
장기선급비용의감소,1,장기선급비용의 감소
기타지분상품의발행,1,기타 지분상품의 발행
비지배지분에지급된배당금재무활동,1,"비지배지분에 지급된 배당금, 재무활동"
유형자산재평가잉여금,1,유형자산재평가잉여금
분기총포괄손익,1,분기총포괄손익
중단영업처분손실,1,중단영업(처분)손실
사업결합으로인한순현금흐름,1,사업결합으로 인한 순현금흐름
중단영업으로인한현금유출,1,중단영업으로 인한 현금유출
중단영업으로인한현금유입,1,중단영업으로 인한 현금유입
연결실체의변동으로인한현금의변동,1,연결실체의 변동으로 인한 현금의 변동
매출채권및기타채권유동,1,매출채권및기타채권(유동)
기타의기타유동자산,1,기타의 기타유동자산
매입채무및기타채무유동*1,1,매입채무및기타채무(유동)(*1)
매입채무및기타채무비유동*1,1,매입채무및기타채무(비유동)(*1)
법인세차감전순손익,1,법인세차감전순손익
계속영업당기순손익,1,계속영업당기순손익
중단영업당기순손실,1,중단영업당기순손실
지배기업소유주지분순손익,1,지배기업소유주지분순손익
비지배지분순손익,1,비지배지분순손익
관계기업투자의기타포괄손익에대한지분,1,관계기업투자의 기타포괄손익에 대한 지분
비지배지분에배분된총포괄손익,1,비지배지분에 배분된 총포괄손익
계속영업,1,계속영업
중단영업,1,중단영업
장기대여금의회수,1,장기대여금의 회수
장기보증금의회수,1,장기보증금의 회수
단기금융기관예치금의감소,1,단기금융기관예치금의 감소
장기금융기관예치금의감소,1,장기금융기관예치금의 감소
장기보증금의증가,1,장기보증금의 증가
연결범위변동으로인한현금의순현금유입,1,연결범위변동으로 인한 현금의 순현금유입
상환전환우선주부채의상환,1,상환전환우선주부채의 상환
비지배지분추가취득,1,비지배지분 추가취득
당기말의현금및현금성자산,1,당기말의 현금및현금성자산
I.현금및현금성자산,1,I. 현금및현금성자산
II.현금및예치금,1,II. 현금및예치금
III.당기손익공정가치측정금융자산,1,III. 당기손익-공정가치측정금융자산
IV.기타포괄손익공정가치측정금융자산,1,IV. 기타포괄손익-공정가치측정금융자산
V.상각후원가측정금융자산,1,V.상각후원가측정금융자산
VI.관계종속기업투자자산,1,VI. 관계종속기업투자자산
VII.유형자산,1,VII. 유형자산
VIII.사용권자산,1,VIII. 사용권자산
IX.무형자산,1,IX. 무형자산
X.투자부동산,1,X. 투자부동산
XI.기타금융자산,1,XI. 기타금융자산
XII.기타자산,1,XII. 기타자산
XIII.당기법인세자산,1,XIII. 당기법인세자산
I.당기손익공정가치측정금융부채,1,I. 당기손익-공정가치측정금융부채
II.예수부채,1,II. 예수부채
III.차입부채,1,III. 차입부채
IV.발행사채,1,IV. 발행사채
V.리스부채,1,V. 리스부채
VI.기타금융부채,1,VI. 기타금융부채
VII.기타부채,1,VII. 기타부채
VIII.충당부채,1,VIII. 충당부채
IX.당기법인세부채,1,IX. 당기법인세부채
X.이연법인세부채,1,X. 이연법인세부채
III.자본조정,1,III. 자본조정
V.이익잉여금결손금,1,V. 이익잉여금(결손금)
I.영업수익주4142,1,"I.영업수익 (주41,42)"
당기손익공정가치측정금융상품관련이익주532,1,"당기손익-공정가치측정금융상품관련이익 (주5,32)"
대출채권평가및처분이익,1,대출채권평가 및 처분이익
1유효이자율적용이자수익,1,(1) 유효이자율적용이자수익
2당기손익공정가치로측정하는금융자산의이자수익,1,(2) 당기손익-공정가치로 측정하는 금융자산의 이자수익
II.영업비용주41.42,1,II.영업비용 (주41.42)
당기손익공정가치측정금융상품관련손실주532,1,"당기손익-공정가치측정금융상품관련손실 (주5,32)"
대출채권평가및처분손실,1,대출채권 평가 및 처분손실
III.영업이익손실,1,III.영업이익(손실)
IV.영업외수익주3642,1,"IV.영업외수익 (주36,42)"
V.영업외비용주3642,1,"V.영업외비용 (주36,42)"
VI.법인세차감전순이익,1,VI.법인세차감전순이익
VII.법인세비용수익주2642,1,"VII.법인세비용(수익) (주26,42)"
Ⅸ.기타포괄손익,1,Ⅸ.기타포괄손익
기타포괄손익공정가치측정지분상품평가손익주59,1,"기타포괄손익-공정가치측정지분상품평가손익 (주5,9)"
Ⅹ.총포괄손익,1,Ⅹ.총포괄손익
영업에서창출된현금흐름표,1,영업에서 창출된 현금흐름표
자산부채의증감,1,자산 · 부채의 증감
정기예금의감소,1,정기예금의 감소
환매조건부채권매도의증가,1,환매조건부채권매도의 증가
전환사채의주식전환,1,전환사채의 주식전환
전자단기사채의증가,1,전자단기사채의 증가
환매조건부채권매도의감소,1,환매조건부채권매도의 감소
전자단기사채의감소,1,전자단기사채의 감소
유동금융리스부채,1,유동금융리스부채
비유동성금융리스부채,1,비유동성금융리스부채
일반기타수익,1,일반 기타수익
일반기타비용,1,일반 기타비용
종속기업및관계기업투자주식의처분,1,종속기업 및 관계기업 투자주식의 처분
사업결합에따른순현금흐름,1,사업결합에 따른 순현금흐름
영업양수도대금의지급,1,영업양수도 대금의 지급
유동성금융리스부채의상환,1,유동성금융리스부채의 상환
법인세비용차감후기타포괄손익,1,법인세비용차감후기타포괄손익
당기순이익의귀속,1,당기순이익의 귀속
당기총포괄이익의귀속,1,당기총포괄이익의 귀속
비지배분,1,비지배분
영업활동으로인한자산.부채변동,1,영업활동으로 인한 자산.부채변동
공기구비품의취득,1,공기구비품의 취득
현금및현금성자산의환산으로인한증감,1,현금및현금성자산의 환산으로 인한 증감
현금및현금성자산의순증감（감소）,1,현금및현금성자산의 순증감（감소）
유동성장기계약자산,1,유동성장기계약자산
장기계약자산,1,장기계약자산
유동성장기계약부채,1,유동성장기계약부채
토지재평가이익,1,토지재평가이익
지배기업지분포괄손익,1,지배기업지분포괄손익
비지배지분포괄손익,1,비지배지분포괄손익
배당의수취,1,배당의 수취
선수금의증감,1,선수금의 증감
매각예정비유동자산처분,1,매각예정비유동자산처분
연결범위변동으로인한현금유출액,1,연결범위변동으로 인한 현금유출액
전환사채단주대금,1,전환사채 단주대금
장기차입금유동성,1,장기차입금(유동성)
금융리스부채유동,1,금융리스부채(유동)
수입보증금,1,수입보증금
금융리스부채비유동,1,금융리스부채(비유동)
V.기타자본,1,V. 기타자본
IV.영업이익,1,IV. 영업이익
V.법인세비용차감전순이익,1,V. 법인세비용차감전순이익
VIII.총포괄이익,1,VIII. 총포괄이익
기타포괄손익공정가치측정금융자산취득,1,기타포괄손익-공정가치측정금융자산 취득
기타포괄손익공정가치측정금융자산처분,1,기타포괄손익-공정가치측정금융자산 처분
유동만기보유금융자산의취득,1,유동만기보유금융자산의 취득
수입보증금의감소,1,수입보증금의 감소
단수주식의취득,1,단수주식의 취득
IV.현금및현금성자산에대한환율변동효과,1,IV. 현금및현금성자산에 대한 환율변동효과
V.현금의증가I+II+III+IV,1,V. 현금의 증가(I+II+III+IV)
VI.기초의현금,1,VI. 기초의 현금
VII.기말의현금,1,VII. 기말의 현금
후속기간에당기손익으로재분류되지않는항목,1,후속기간에 당기손익으로 재분류되지 않는 항목
후속기간에당기손익으로재분류되는항목,1,후속기간에 당기손익으로 재분류되는 항목
비지배기업소유지분,1,비지배기업소유지분
당기손익인식금융자산의감소,1,당기손익인식금융자산의 감소
합병으로인한증가,1,합병으로 인한 증가
주식발행의비용,1,주식발행의 비용
주식선택권행사에따른신주발행,1,주식선택권 행사에 따른 신주발행
유동당기손익공정가치금융자산,1,유동 당기손익-공정가치금융자산
종속기업및관계기업에대한투자자산,1,종속기업및관계기업에대한투자자산
기타유동리스부채,1,기타유동리스부채
관계기업투자관련손익,1,관계기업투자관련손익
매도가능금융자산처분손실,1,매도가능금융자산처분손실
외화상환이익,1,외화상환이익
장기매입채무및기타비유동채무의증가감소,1,장기매입채무 및 기타비유동채무의 증가(감소)
비유동채권의감소증가,1,비유동채권의 감소(증가)
매각예정자산의취득,1,매각예정자산의 취득
매각예정자산처분,1,매각예정자산 처분
유동성차입금의상환,1,유동성차입금의 상환
현금유출입이없는수익ㆍ비용의조정,1,현금유출입이 없는 수익ㆍ비용의 조정
기타투자활동으로인한현금유입액,1,기타투자활동으로 인한 현금유입액
기타투자활동으로인한현금유출액,1,기타투자활동으로 인한 현금유출액
자기사채의재발행,1,자기사채의 재발행
기타재무활동으로인한현금유액출액,1,기타재무활동으로 인한 현금유액출액
매각예정자산으로분류,1,매각예정자산으로 분류
대행미수금,1,대행미수금
공동기업및관계기업투자,1,공동기업및관계기업투자
매각예정으로분류된처분집단의자산,1,매각예정으로 분류된 처분집단의 자산
매입채무및기타금융부채,1,매입채무및기타금융부채
유동성장기차입부채,1,유동성장기차입부채
매각예정으로분류된처분집단의부채,1,매각예정으로 분류된 처분집단의 부채
공동기업및관계기업투자손익,1,공동기업및관계기업투자손익
계속영업법인세비용차감전당기순이익,1,계속영업법인세비용차감전당기순이익
계속영업법인세비용,1,계속영업법인세비용
기타포괄손익공정가치채무상품평가손익,1,기타포괄손익-공정가치채무상품 평가손익
후속적으로당기손익으로재분류될수없는항목,1,후속적으로 당기손익으로 재분류될 수 없는 항목
기타포괄손익공정가치지분상품평가손익,1,기타포괄손익-공정가치지분상품 평가손익
계속영업기본주당이익,1,계속영업 기본주당이익
중단영업기본주당손실,1,중단영업 기본주당손실
계속영업희석주당이익,1,계속영업 희석주당이익
중단영업희석주당손실,1,중단영업 희석주당손실
공동기업및관계기업투자의처분,1,공동기업및관계기업투자의 처분
공동기업및관계기업투자의취득,1,공동기업및관계기업투자의 취득
당기손익공정가치측정금융부채의발행,1,당기손익-공정가치측정금융부채의 발행
매각예정처분자산집단으로분류된현금및현금성자산의변동,1,매각예정처분자산집단으로 분류된 현금및현금성자산의 변동
유동그밖의기타충당부채,1,유동 그 밖의 기타충당부채
기타금융자산의회수,1,기타금융자산의 회수
상각후원가측정금융자산의매입,1,상각후원가 측정 금융자산의 매입
투자활동미지급비용의증가,1,투자활동 미지급비용의 증가
투자활동미지급비용의감소,1,투자활동 미지급비용의 감소
종속기업의취득,1,종속기업의 취득
기타미지급금,1,기타 미지급금
비유동매입채무,1,비유동매입채무
판매비및일반관리비총계,1,판매비및일반관리비 총계
연구와개발비용,1,연구와 개발 비용
관계기업투자이익손실,1,관계기업투자이익(손실)
유동성장기부채의증가,1,유동성장기부채의 증가
사업양수,1,사업양수
파생상품부채의증가감소,1,파생상품부채의 증가(감소)
사업결합,1,사업결합
연결대상범위의변동으로인한현금의증가감소,1,연결대상범위의 변동으로 인한 현금의 증가(감소)
상각후원가로측정하는유동금융자산,1,상각후원가로 측정하는 유동 금융자산
매각예정자산비유동,1,매각예정자산(비유동)
장기예수금총액,1,"장기예수금, 총액"
지배기업소유주당기순이익손실,1,지배기업 소유주 당기순이익(손실)
금융수수료수취지급,1,금융수수료 수취(지급)
파생상품의정산,1,파생상품의 정산
당기손익으로재분류되지않는포괄손익:,1,당기손익으로 재분류되지 않는 포괄손익:
총포괄손익의귀속:,1,총포괄손익의 귀속:
영업활동으로인한자산및부채의변동,1,영업활동으로 인한 자산및부채의 변동
종속기업지분추가취득,1,종속기업 지분 추가 취득
장기매출채권총액,1,"장기매출채권, 총액"
선급금의감소,1,선급금의 감소
파생상품거래,1,파생상품 거래
기타선급금의증가,1,기타선급금의 증가
리스부채의변동,1,리스부채의 변동
종속기업에대한투자자산,1,종속기업에 대한 투자자산
유동매도가능금융자산의처분,1,유동매도가능금융자산의 처분
기타포괄속익공정가치측정금융금융자산의처분,1,기타포괄속익공정가치측정금융금융자산의 처분
단기선급비용,1,단기선급비용
매도가능증권,1,매도가능증권
임차보증금,1,임차보증금
임대매출액,1,임대매출액
통화선도자산,1,통화선도자산
통화선도부채,1,통화선도부채
유동전환사채,1,유동전환사채
신종자본증권,1,신종자본증권
통화선도의정산수입,1,통화선도의 정산 수입
통화선도의정산지출,1,통화선도의 정산 지출
장기미지급비용총액,1,"장기미지급비용, 총액"
기타유동금융자산과기타유동비금융자산의감소증가,1,기타유동금융자산과 기타유동비금융자산의 감소(증가)
기타유동금융부채와기타유동비금융부채의증가감소,1,기타유동금융부채와 기타유동비금융부채의 증가(감소)
기타비유동금융부채의감소,1,기타비유동금융부채의 감소
은행으로부터의예치금의증가감소,1,은행으로부터의 예치금의 증가(감소)
지급보증금의증가,1,지급보증금의 증가
지급보증금의감소,1,지급보증금의 감소
장기예수보증금,1,장기예수보증금
리스관련임차료등지급,1,리스관련임차료 등 지급
유형및사용권자산,1,유형및사용권자산
대여금및수취채권의처분,1,대여금및수취채권의 처분
장기성미지급금의증가,1,장기성미지급금의 증가
장기성미지급금의감소,1,장기성미지급금의 감소
관계기업및공동기업의당기순손익에대한지분,1,관계기업 및 공동기업의 당기순손익에 대한 지분
세후기타포괄손익,1,세후기타포괄손익
당기손익으로재분류되는세후기타포괄손익의구성요소,1,당기손익으로 재분류되는 세후기타포괄손익의 구성요소
기본및희석보통주당손익,1,기본및희석보통주당손익
기본및희석우선주당손익,1,기본및희석우선주당손익
재고자산평가충당금전입,1,재고자산평가충당금전입
투자자산손상차손,1,투자자산손상차손
리스자산손상차손,1,리스자산 손상차손
당기손익인식금융자산평가손실,1,당기손익인식금융자산평가손실
종속기업투자자산처분이익,1,종속기업투자자산처분이익
부동산임대관리매출액,1,부동산임대관리매출액
장기종업원급여인식,1,장기종업원급여 인식
기타,1,기타
장기종업원급여부채의증가감소,1,장기종업원급여부채의 증가(감소)
배당금의수령,1,배당금의 수령
파생상품자산의처분으로인한유입,1,파생상품자산의 처분으로 인한 유입
정부보조금,1,정부보조금
선급금의감소중가_투자활동,1,선급금의 감소(중가)_투자활동
리스상환액원금,1,리스상환액(원금)
내재파생상품부채,1,내재파생상품부채
투자부동산감사상각비,1,투자부동산 감사상각비
투자부동산처분이익,1,투자부동산처분이익
반환제품회수권의증가감소,1,반환제품회수권의 증가(감소)
영업양수,1,영업양수
지배기업의소유지분,1,지배기업의 소유지분
법인세비용차감전손익,1,법인세비용차감전손익
당기세후기타포괄손익,1,당기 세후 기타포괄손익
지분법기타포괄손익변동,1,지분법기타포괄손익변동
정부보조금의수령투자,1,정부보조금의 수령(투자)
파생금융부채의증가감소,1,파생금융부채의 증가(감소)
기타의투자활동으로인한현금유출,1,기타의투자활동으로 인한 현금유출
전환권신주인수권행사로인한현금유입,1,전환권/신주인수권 행사로 인한 현금유입
보통주발행의거래원가,1,보통주 발행의 거래원가
종속기업의보통주발행의거래원가,1,종속기업의 보통주 발행의 거래원가
상환우선주상환,1,상환우선주 상환
비지배지분에지급한배당금,1,비지배지분에 지급한 배당금
장기선급금의감소증가,1,장기선급금의 감소(증가)
상각후원가측정금융자산의처분투자활동,1,상각후원가측정금융자산의처분 - 투자활동
상각후원가측정금융자산의취득투자활동,1,상각후원가측정금융자산의취득 - 투자활동
보증금부채의감소,1,보증금부채의 감소
장기매출채권,1,장기매출채권
단기이자부차입금,1,단기이자부차입금
장기이자부차입금,1,장기이자부차입금
비현금항목에관한기타조정,1,비현금항목에 관한 기타조정
유동성당기손익공정가치측정금융자산취득,1,유동성당기손익공정가치측정금융자산 취득
유동성당기손익공정가치측정금융자산처분,1,유동성당기손익공정가치측정금융자산 처분
당기손익공정가치금융자산취득,1,당기손익공정가치금융자산 취득
당기손익공정가치금융자산처분,1,당기손익공정가치금융자산 처분
유동성임대보증금의감소,1,유동성임대보증금의 감소
배당의지급,1,배당의 지급
기타재무활동현금유출,1,기타재무활동 현금유출
기타금융자산유동의증가,1,기타금융자산(유동)의 증가
종속기업에대한소유지분의변동으로인한증가,1,종속기업에대한소유지분의변동으로인한증가
기타금융부채유동의감소,1,기타금융부채(유동)의 감소
신주발행비,1,신주발행비
비유동이연법인세자산,1,비유동이연법인세자산
유동성금융리스부채,1,유동성금융리스부채
비유동이연법인세부채,1,비유동이연법인세부채
기타포괄지분상품평가손익,1,기타포괄지분상품평가손익
종속기업투자주식처분손실,1,종속기업투자주식처분손실
당기손익공정가치측정금융자산평가손실이익,1,당기손익공정가치측정금융자산평가손실(이익)
파생상품의감소증가,1,파생상품의 감소(증가)
판매보증충당부채의증가감소,1,판매보증충당부채의 증가(감소)
퇴직급여의지급,1,퇴직급여의 지급
장기종업원급여의지급,1,장기종업원급여의 지급
장기보증금의감소증가,1,장기보증금의 감소(증가)
종속기업투자주식의처분에따른순현금유출,1,종속기업투자주식의 처분에 따른 순현금유출
유동당기손익인식지정금융부채,1,유동당기손익인식지정금융부채
단기이연수익,1,단기이연수익
비유동당기손익인식금융부채,1,비유동 당기손익인식금융부채
장기이연수익총액,1,"장기이연수익, 총액"
매출채권손상차손환입판관비,1,"매출채권손상차손(환입), 판관비"
관계기업손익,1,관계기업손익
계속사업손익,1,계속사업손익
당기손익인식금융부채평가이익조정,1,당기손익인식금융부채평가이익 조정
당기손익인식금융부채평가손실조정,1,당기손익인식금융부채평가손실 조정
당기손익인식금융자산처분손실조정,1,당기손익인식금융자산처분손실 조정
관계기업투자평가이익,1,관계기업투자평가이익
관계기업투자평가손실,1,관계기업투자평가손실
지분법투자주식처분이익,1,지분법투자주식처분이익
제품매출조정,1,제품매출 조정
반품회수권설정,1,반품회수권 설정
파생상품자산의취득,1,파생상품자산의 취득
당기손익인식금융부채의증가,1,당기손익인식금융부채의 증가
단주취득및처분,1,단주취득 및 처분
비유동차입금,1,비유동차입금
감가상각비투자부동산,1,"감가상각비, 투자부동산"
장기대여금감소,1,장기대여금 감소
단기대여금감소,1,단기대여금 감소
기타보증금감소,1,기타보증금 감소
파생상품자산의증가,1,파생상품자산의 증가
유동차입금및비유동차입금사채포함의유동성대체부분,1,유동 차입금 및 비유동차입금(사채 포함)의 유동성 대체 부분
건설중인자산의처분,1,건설중인자산의 처분
비유동차입금및사채,1,비유동 차입금 및 사채
기타잉여금,1,기타잉여금
판매및일반관리비,1,판매 및 일반관리비
현금흐름위험회피세전기타포괄손익,1,현금흐름위험회피(세전기타포괄손익)
해외사업장환산외환차이세전기타포괄손익,1,해외사업장환산 외환차이(세전 기타포괄손익)
지분법자본변동세전기타포괄손익,1,지분법자본변동(세전기타포괄손익)
세전기타포괄손익지분상품에대한투자자산,1,"세전기타포괄손익, 지분상품에 대한 투자자산"
기타포괄손익공정가치측정지분증권처분세전손익,1,기타포괄손익-공정가치측정지분증권처분세전손익
세전기타포괄손익확정급여제도의재측정차익차손,1,"세전기타포괄손익, 확정급여제도의 재측정차익(차손)"
외화거래손실조정,1,외화거래손실 조정
사용권자산손상차손조정,1,사용권자산손상차손 조정
법적소송충당부채전입액,1,법적소송충당부채전입액
주식기준보상에대한조정,1,주식기준보상에 대한 조정
장기종업원급여조정,1,장기종업원급여 조정
외화매매이익조정,1,외화매매이익 조정
당기손익인식금융자산처분이익조정,1,당기손익인식금융자산처분이익 조정
리스계약중단이익조정,1,리스계약중단이익 조정
파생상품거래이익조정,1,파생상품거래이익 조정
파생상품평가이익조정,1,파생상품평가이익 조정
비유동기타채권의감소증가,1,비유동기타채권의 감소(증가)
순확정급여부채증가감소,1,순확정급여부채 증가(감소)
국민연금전환금감소,1,국민연금전환금 감소
관계사퇴직금의전출입,1,관계사퇴직금의 전출입
영업활동으로분류된이자수취,1,영업활동으로 분류된 이자수취
영업활동으로분류된배당금수취,1,영업활동으로 분류된 배당금 수취
영업활동으로분류된법인세납부환급,1,영업활동으로 분류된 법인세납부(환급)
유동대여금의감소로인한현금유입,1,유동대여금의 감소로 인한 현금 유입
비유동대여금의감소로인한현금유입,1,비유동대여금의 감소로 인한 현금 유입
영업권이외의무형자산의취득,1,영업권 이외의 무형자산의 취득
